ID,ValorTotal,Area,DiasOriginaisDoContrato,DiasAditados,DiasParalisados,ValorOriginalDoContrato,ValorTotalDoContrato,ValorDosReajustes,ValorAditado,ValorMedido
6028,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6029,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6030,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6031,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6032,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6033,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6034,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6035,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6036,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6037,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6038,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6039,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6040,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6041,6.402511801E7,Transporte Rodoviário,150,90,33,91796.02,91796.02,0,0,85318.38
6045,8.26885631E7,Transporte Rodoviário,720,0,0,7.777346898E7,7.792252909E7,149060.11,0,4.047618781E7
6046,8.26885631E7,Transporte Rodoviário,720,0,0,7.777346898E7,7.792252909E7,149060.11,0,4.047618781E7
6052,230558.29,Transporte Rodoviário,150,0,0,230558.29,230558.29,0,0,0
6054,4232967.45,Transporte Rodoviário,730,0,0,762664.23,762664.23,0,0,0
6055,3.37077539E7,Transporte Rodoviário,60,0,343,77682.16,97845.22,829.9,19333.16,97845.22
6056,3.829614774E7,Transporte Rodoviário,215,0,0,749768.19,749768.19,0,0,749709.71
6060,7999398.42,Transporte Rodoviário,913,0,0,7952067.8,7999398.42,47330.62,0,3507668.74
6061,8045721.37,Transporte Rodoviário,1095,0,0,7994967.83,8045721.37,50753.54,0,3608121.32
6068,3.7514800577E8,Transporte Rodoviário,30,0,0,137482.95,137482.95,0,0,137482.95
6069,3.7514800577E8,Transporte Rodoviário,913,0,0,2.6292543521E8,2.756229687E8,1526297.03,11171236.46,1.3872285076E8
6073,5177025.55,Transporte Rodoviário,270,30,262,2799477.31,2841049.52,41572.21,0,1301337.01
6076,1254880.59,Transporte Rodoviário,720,0,0,990215.09,1254880.59,17307.5,247358,1145713.91
6081,6.402511801E7,Transporte Rodoviário,120,0,153,57937.64,58063.18,125.54,0,57420.09
6084,3362669.9,Transporte Rodoviário,1080,0,0,3302834.28,3362669.9,59835.62,0,1000143.28
6086,2847169.67,Transporte Rodoviário,1080,0,0,2807369.86,2847169.67,39799.81,0,728631.42
6087,8644426.47,Transporte Rodoviário,1080,0,0,3704963.34,3835473.17,130509.83,0,2843415.93
6088,2881285.94,Transporte Rodoviário,1080,0,0,2819738.22,2881285.94,61547.72,0,571050.9
6091,6.402511801E7,Transporte Rodoviário,180,180,226,694238.86,854800.38,22215.76,138345.76,841009.76
6094,1.91313956E7,Transporte Rodoviário,365,0,160,1074989.49,1087242.83,12253.34,0,679710.29
6095,8644426.47,Transporte Rodoviário,1080,0,0,2623870.27,2703451.81,79581.54,0,1071809.42
6097,111650686,Transporte Rodoviário,540,360,0,2.836254587E7,3.505462105E7,800859.03,5891216.15,1.995865989E7
6098,3.7514800577E8,Transporte Rodoviário,180,0,0,1.140060142E7,1.140060142E7,0,0,1.140060142E7
6099,2.2573333971E8,Transporte Rodoviário,720,202,0,7.996765578E7,1.1357909106E8,18689626.41,14921808.87,9.371656939E7
6100,158570.08,Transporte Rodoviário,330,0,0,3641367.33,158570.08,0,0,158570.08
6101,158570.08,Transporte Rodoviário,330,0,0,3641367.33,158570.08,0,0,158570.08
6102,158570.08,Transporte Rodoviário,330,0,0,3641367.33,158570.08,0,0,158570.08
6103,8644426.47,Transporte Rodoviário,1080,0,0,2070568.74,2070568.74,0,0,289996.62
6105,3640809.87,Transporte Rodoviário,210,0,0,141789.76,142356.89,567.13,0,142356.89
6106,111650686,Transporte Rodoviário,720,360,0,2.313076071E7,2.478659177E7,517134.52,1138696.54,1.139604603E7
6108,4.651087045E7,Transporte Rodoviário,180,150,311,1322299.34,41681.39,7215.43,0,41681.39
6113,8644426.47,Transporte Rodoviário,120,0,0,34932.75,34932.75,0,0,34932.75
6115,7.684965724E7,Transporte Rodoviário,450,229,95,3.348690353E7,3.688789509E7,3400991.56,0,3.315855098E7
6116,7.684965724E7,Transporte Rodoviário,450,229,95,3.348690353E7,3.688789509E7,3400991.56,0,3.315855098E7
6117,6.402511801E7,Transporte Rodoviário,270,90,575,769038.59,825111.61,15894.37,40178.65,505479.44
6118,3.7514800577E8,Transporte Rodoviário,180,0,0,1.035729064E7,1.294116893E7,0,2583878.29,1.262497417E7
6121,2.115274068E7,Transporte Rodoviário,630,0,0,1392134.67,1444958.17,52823.5,0,1400245.54
6122,3.809890476E7,Transporte Rodoviário,630,0,0,1856526.1,1915826.05,59299.95,0,1593549
6124,6334095.82,Transporte Rodoviário,630,0,306,1448382.25,1478788.83,30406.58,0,869575.17
6125,6334095.82,Transporte Rodoviário,540,0,405,4855306.99,4855306.99,0,0,0
6126,1.16832088E7,Transporte Rodoviário,600,0,257,9764763.06,1.16832088E7,1918445.74,0,9173836.96
6127,1.16832088E7,Transporte Rodoviário,600,0,257,9764763.06,1.16832088E7,1918445.74,0,9173836.96
6128,2.115274068E7,Transporte Rodoviário,600,180,0,1.441267162E7,1.970778251E7,1517934.49,3777176.4,1.477669491E7
6129,3.7514800577E8,Transporte Rodoviário,180,0,0,1951820.02,1951820.02,0,0,1951820.02
6134,3.809890476E7,Transporte Rodoviário,600,240,0,2.551564209E7,3.618307871E7,5279263.56,5388173.06,3.064959554E7
6135,3.809890476E7,Transporte Rodoviário,600,240,0,2.551564209E7,3.618307871E7,5279263.56,5388173.06,3.064959554E7
6136,2.0016760003E8,Transporte Rodoviário,950,220,10,8296932.26,1.086640722E7,496589.16,2072885.8,9592263.48
6139,3.883189647E7,Transporte Rodoviário,540,0,0,3.827588152E7,3.883189647E7,556014.95,0,4661454.85
6140,4802596.21,Transporte Rodoviário,1080,0,0,2750812.64,3083082.45,332269.81,0,1868551.99
6142,1.0823866623E8,Defesa Civil,762,260,10,4168707.01,5409449.22,200394.74,1040347.47,5371453.56
6143,1.0823866623E8,Defesa Civil,762,260,10,4168707.01,5409449.22,200394.74,1040347.47,5371453.56
6144,1.0823866623E8,Defesa Civil,762,260,10,4168707.01,5409449.22,200394.74,1040347.47,5371453.56
6147,1.0823866623E8,Transporte Rodoviário,1080,368,0,8.129071709E7,1.0282921701E8,3976585.46,17561914.46,4.345095165E7
6148,1.0823866623E8,Transporte Rodoviário,1080,368,0,8.129071709E7,1.0282921701E8,3976585.46,17561914.46,4.345095165E7
6149,1.0823866623E8,Transporte Rodoviário,1080,368,0,8.129071709E7,1.0282921701E8,3976585.46,17561914.46,4.345095165E7
6155,5266926.38,Transporte Rodoviário,1080,365,0,5255040,5266926.38,11886.38,0,959063.18
6156,4802596.21,Transporte Rodoviário,1080,0,0,1573517.55,1719513.76,145996.22,-0.01,1719513.76
6158,2.0016760003E8,Transporte Rodoviário,900,410,0,1.3101956085E8,1.5524830861E8,9170844.9,15057902.86,6.608655949E7
6165,3.090056208E7,Transporte Rodoviário,395,244,0,1367000,1740549.59,31966.07,341583.52,1726840.17
6204,1.0074842189E8,Transporte Rodoviário,762,229,0,2813000,3815663.2,299799.92,702863.28,3806895.44
6205,1.0074842189E8,Transporte Rodoviário,762,229,0,2813000,3815663.2,299799.92,702863.28,3806895.44
6206,5.547421717E7,Transporte Rodoviário,731,245,0,2541063.63,3276209.24,141122.52,594023.09,2595286.78
6207,5.547421717E7,Transporte Rodoviário,731,245,0,2541063.63,3276209.24,141122.52,594023.09,2595286.78
6209,5177025.55,Transporte Rodoviário,730,1096,0,2215672.32,2335976.03,120303.71,0,2086969.61
6211,456124.36,Transporte Rodoviário,360,720,178,432900,456124.36,23224.36,0,390862.13
6212,1.91313956E7,Transporte Rodoviário,730,311,0,7901002.59,9616215.46,723129.41,992083.46,9555401.41
6213,1.91313956E7,Transporte Rodoviário,730,311,0,7901002.59,9616215.46,723129.41,992083.46,9555401.41
6214,1.91313956E7,Transporte Rodoviário,730,311,0,7901002.59,9616215.46,723129.41,992083.46,9555401.41
6216,6.402511801E7,Transporte Rodoviário,150,180,61,1642004.09,1656757.81,14753.72,0,162683.2
6217,3640809.87,Transporte Rodoviário,365,539,382,2985408.78,3498452.98,88138.72,424905.48,2785904.25
6218,3.090056208E7,Transporte Rodoviário,360,765,235,2.540228435E7,2.887108928E7,2462933.23,1005871.7,1.982588453E7
6219,3.090056208E7,Transporte Rodoviário,360,765,235,2.540228435E7,2.887108928E7,2462933.23,1005871.7,1.982588453E7
6220,5.547421717E7,Transporte Rodoviário,720,252,0,4.777494223E7,5.219800793E7,4423065.7,0,3.234443806E7
6221,5.547421717E7,Transporte Rodoviário,720,252,0,4.777494223E7,5.219800793E7,4423065.7,0,3.234443806E7
6222,6.402511801E7,Transporte Rodoviário,40,0,0,141831.42,141831.42,0,0,141831.42
6223,7.37194694E7,Transporte Rodoviário,914,242,62,5554077.28,7338949.38,431407.18,1353464.92,7282079.86
6228,1.775730869E7,Transporte Rodoviário,450,0,0,304572.64,392143.47,17604.67,69966.16,392143.47
6233,5.796785996E7,Transporte Rodoviário,540,720,21,3.803374572E7,5.479345286E7,8726029.34,8033677.8,5.148095762E7
6234,5.796785996E7,Transporte Rodoviário,540,720,21,3.803374572E7,5.479345286E7,8726029.34,8033677.8,5.148095762E7
6235,111650686,Transporte Rodoviário,720,0,0,1.93532556E7,2.182557997E7,884985.3,1587339.07,2.016122777E7
6240,2.2573333971E8,Transporte Rodoviário,720,0,0,8.020860866E7,264612.59,23659.71,0,264612.59
6247,4.651087045E7,Transporte Rodoviário,180,180,0,4519908.71,4774677.55,254768.84,0,4215430.95
6248,6.402511801E7,Transporte Rodoviário,180,0,0,735783.98,735783.98,0,0,731784.78
6251,7.176691571E7,Transporte Rodoviário,540,935,0,4.843621863E7,6.734959009E7,12316648.95,6596722.51,5.910786817E7
6252,6.402511801E7,Transporte Rodoviário,210,0,639,1187597.5,1299221.02,111623.52,0,1116526.29
6266,7.176691571E7,Transporte Rodoviário,638,199,17,2721538.1,3567424.45,165951.32,679935.03,3550302.01
6269,3.829614774E7,Transporte Rodoviário,540,810,90,2.640002622E7,3.481738578E7,5062443.11,3354916.45,3.264299501E7
6270,2.2573333971E8,Transporte Rodoviário,720,606,0,8.156848253E7,9.722560218E7,10846140,4810979.65,6.389990498E7
6271,2.2573333971E8,Transporte Rodoviário,762,334,67,1.080656742E7,1.466403388E7,1283453.93,2574012.53,1.360533983E7
6272,2.2573333971E8,Transporte Rodoviário,762,334,67,1.080656742E7,1.466403388E7,1283453.93,2574012.53,1.360533983E7
6275,5.796785996E7,Transporte Rodoviário,577,516,149,2461061.68,3174407.1,203031.91,510313.51,3116168.47
6276,5.796785996E7,Transporte Rodoviário,577,516,149,2461061.68,3174407.1,203031.91,510313.51,3116168.47
6281,5.796785996E7,Transporte Rodoviário,540,0,0,3.803374572E7,0,0,0,0
6282,5.796785996E7,Transporte Rodoviário,540,0,0,3.803374572E7,0,0,0,0
6285,1.0074842189E8,Transporte Rodoviário,720,785,0,7.338651669E7,9.693275869E7,15216947.67,8329294.33,8.401714607E7
6286,1.0074842189E8,Transporte Rodoviário,720,785,0,7.338651669E7,9.693275869E7,15216947.67,8329294.33,8.401714607E7
6288,3.829614774E7,Transporte Rodoviário,577,332,28,2089569.92,2728993.77,132994.83,506429.02,2697412.82
6290,6.402511801E7,Transporte Rodoviário,60,0,175,42850.92,43167.98,317.06,0,43167.98
6291,4.71531509E7,Transporte Rodoviário,720,875,0,2.965466628E7,4.378613003E7,6309840.06,7821623.69,4.185598927E7
6292,4.71531509E7,Transporte Rodoviário,720,875,0,2.965466628E7,4.378613003E7,6309840.06,7821623.69,4.185598927E7
6306,6.402511801E7,Transporte Rodoviário,360,0,0,136249.17,137974.81,1725.64,0,137974.65
6307,6.402511801E7,Transporte Rodoviário,360,0,0,136211.88,137937.08,1725.2,0,137937.08
6310,7.37194694E7,Transporte Rodoviário,210,600,768,1527519.55,1750769.09,223249.54,0,1731385.44
6311,7.37194694E7,Transporte Rodoviário,210,600,768,1527519.55,1750769.09,223249.54,0,1731385.44
6312,7.37194694E7,Transporte Rodoviário,210,600,768,1527519.55,1750769.09,223249.54,0,1731385.44
6313,7.37194694E7,Transporte Rodoviário,210,600,768,1527519.55,1750769.09,223249.54,0,1731385.44
6314,7.37194694E7,Transporte Rodoviário,210,600,768,1527519.55,1750769.09,223249.54,0,1731385.44
6315,7.37194694E7,Transporte Rodoviário,210,600,768,1527519.55,1750769.09,223249.54,0,1731385.44
6316,6.402511801E7,Transporte Rodoviário,120,0,105,122167.2,122157.86,0,-9.34,120640.89
6319,7.37194694E7,Transporte Rodoviário,944,345,277,5232817.64,6579312.07,394988.32,951506.11,5846989.18
6320,7.37194694E7,Transporte Rodoviário,944,345,277,5232817.64,6579312.07,394988.32,951506.11,5846989.18
6321,4.71531509E7,Transporte Rodoviário,760,213,20,2201382.88,2874156.05,169980.22,502792.95,2874156.05
6322,4.71531509E7,Transporte Rodoviário,760,213,20,2201382.88,2874156.05,169980.22,502792.95,2874156.05
6330,319920.9,Transporte Rodoviário,90,0,0,79880.01,79880.01,0,0,68691.31
6331,7.37194694E7,Transporte Rodoviário,900,730,14,3.979986608E7,5.509727645E7,7498228.74,7799181.63,4.293518554E7
6334,319920.9,Transporte Rodoviário,239,1411,50,47645.2,240040.89,1814.89,190580.8,99364.14
6335,6.402511801E7,Transporte Rodoviário,270,0,0,573874.44,581356.1,7481.66,0,581356.1
6343,4922347.48,Transporte Rodoviário,1080,0,0,2699882.52,2874437.92,174555.4,0,1426858.06
6349,7.684965724E7,Transporte Rodoviário,942,243,0,4278881.11,5623990.19,276919.89,1068189.19,5609327.76
6351,3.827977882E7,Transporte Rodoviário,758,427,121,2317685.85,3069679.29,173119.35,578874.09,3069679.29
6352,1.3192096251E8,Transporte Rodoviário,1124,426,0,5107995.06,6764520.07,395935.64,1260589.37,6743856.33
6353,1.3192096251E8,Transporte Rodoviário,1124,426,0,5107995.06,6764520.07,395935.64,1260589.37,6743856.33
6354,1.3192096251E8,Transporte Rodoviário,1124,426,0,5107995.06,6764520.07,395935.64,1260589.37,6743856.33
6360,1.3192096251E8,Transporte Rodoviário,360,150,85,2851834.53,3267779.98,157041.12,258904.33,3230643.84
6369,7.684965724E7,Transporte Rodoviário,900,335,0,5.282482286E7,3.360965657E7,2691850.53,9134895.61,3.360965657E7
6370,7.684965724E7,Transporte Rodoviário,900,335,0,5.282482286E7,3.360965657E7,2691850.53,9134895.61,3.360965657E7
6372,1.3192096251E8,Transporte Rodoviário,540,270,561,1.575485421E7,2.085770783E7,1675641.02,3427212.6,1.956648363E7
6373,1.3192096251E8,Transporte Rodoviário,1080,923,0,7.717395591E7,1.0103095463E8,9158901.7,14698097.02,8.094357213E7
6374,1.3192096251E8,Transporte Rodoviário,1080,923,0,7.717395591E7,1.0103095463E8,9158901.7,14698097.02,8.094357213E7
6376,6.402511801E7,Transporte Rodoviário,60,0,0,147410.35,147410.35,0,0,147410.35
6378,7131433.52,Transporte Rodoviário,240,90,0,2646829.93,1367537.6,0,0,1367537.6
6379,6.402511801E7,Transporte Rodoviário,360,60,148,980579.51,1251358.69,53209.52,217569.66,1251358.69
6380,6.402511801E7,Transporte Rodoviário,300,0,59,737631.53,877673.55,41462.01,98580.01,824040.44
6382,6.402511801E7,Transporte Rodoviário,300,0,59,544009.25,574894.48,18052.46,12832.77,495557.33
6384,6.402511801E7,Transporte Rodoviário,360,0,141,923832.99,1024001.77,52115.97,48052.81,989933.24
6390,6.402511801E7,Transporte Rodoviário,360,0,198,913011.91,1080755.1,54979.34,112763.85,1080755.1
6391,4062105.17,Transporte Rodoviário,1080,0,0,1819723.75,1885940.37,66216.62,0,567703.11
6393,5104282.62,Transporte Rodoviário,1080,120,0,1765850.49,2447189.53,259714.04,421625,2446667.38
6394,6.402511801E7,Transporte Rodoviário,360,0,181,599918.36,625744.81,25826.45,0,625744.81
6395,111650686,Transporte Rodoviário,720,0,0,2.723027794E7,1.071327252E7,1529103.6,702337.91,1.071327252E7
6396,111650686,Transporte Rodoviário,720,0,0,2.723027794E7,1.071327252E7,1529103.6,702337.91,1.071327252E7
6397,111650686,Transporte Rodoviário,720,0,0,2.740304711E7,954906.79,97435.04,79297.48,954906.79
6401,111650686,Transporte Rodoviário,730,167,83,4076518.92,5222240.24,288910.23,856811.09,5222240.24
6402,6.402511801E7,Transporte Rodoviário,300,0,0,589820.24,611053.74,21233.5,0,611053.74
6403,6.402511801E7,Transporte Rodoviário,240,0,226,584509.16,710448.7,35072.17,90867.37,710448.7
6404,6.402511801E7,Transporte Rodoviário,240,0,125,491525.47,625874.63,24595.24,109753.92,578171.83
6405,6.402511801E7,Transporte Rodoviário,300,0,200,728667.44,939743.81,51897.38,159178.99,903853.44
6406,6.402511801E7,Transporte Rodoviário,300,0,316,817824.61,977425.35,48791.69,110809.05,977425.35
6407,6.402511801E7,Transporte Rodoviário,360,0,0,815103.67,1038054.06,44952.21,177998.18,1038054.06
6408,6.402511801E7,Transporte Rodoviário,300,0,134,627706.43,686267.88,26439.14,32122.31,686267.88
6409,6.402511801E7,Transporte Rodoviário,240,0,175,390428.88,408736.38,18307.5,0,408736.38
6410,6.402511801E7,Transporte Rodoviário,360,0,0,923961.32,1037435.97,38858.76,74615.89,1037435.97
6411,4.651087045E7,Transporte Rodoviário,300,0,50,7960598.08,8200116.02,239517.94,0,7421831.51
6413,4.651087045E7,Transporte Rodoviário,180,0,7,5045070.58,526120.28,958.41,0,526120.28
6414,4.651087045E7,Transporte Rodoviário,180,420,429,8723287.48,9810897.12,1087609.64,0,9629403.68
6415,4.651087045E7,Transporte Rodoviário,180,240,0,4151366.96,4251762.94,100395.98,0,3028118.34
6418,6.402511801E7,Transporte Rodoviário,360,0,457,1332467.71,1604922.12,130270.9,142183.51,1604922.12
6424,4279968.56,Transporte Rodoviário,1080,180,0,1983102.06,2241482.89,258380.83,0,1787775.89
6431,6.402511801E7,Transporte Rodoviário,300,0,226,645433.78,659515.94,23232.76,-9150.6,659515.94
6432,6.402511801E7,Transporte Rodoviário,300,0,0,479700.47,422137.6,11636.98,-69199.85,422137.6
6433,6.402511801E7,Transporte Rodoviário,360,0,0,863467.01,891453.79,27986.78,0,891453.79
6439,6.402511801E7,Transporte Rodoviário,300,90,426,1782069.2,2087084.1,138020.71,166994.19,2087084.1
6441,6.402511801E7,Transporte Rodoviário,150,0,0,200397,209457.64,9060.64,0,209457.64
6442,6.402511801E7,Transporte Rodoviário,300,120,730,465953.35,491202.91,25249.56,0,491202.78
6443,6.402511801E7,Transporte Rodoviário,240,0,126,297299.5,327621.15,9985.28,20336.37,327621.15
6444,6.402511801E7,Transporte Rodoviário,360,0,0,776535.44,911598.08,25288.65,109773.99,911598.08
6445,6.402511801E7,Transporte Rodoviário,300,0,0,510968.68,539764.76,28796.08,0,539764.76
6446,6.402511801E7,Transporte Rodoviário,300,0,34,1730640.7,2019034.43,67942.65,220451.08,2019034.43
6447,4.651087045E7,Transporte Rodoviário,270,180,0,671225.75,702838.5,31612.75,0,701903.5
6448,4.651087045E7,Transporte Rodoviário,270,180,0,879049.83,909647.09,30597.26,0,908550.43
6449,6.402511801E7,Transporte Rodoviário,360,90,134,1251471.29,1297612.39,46141.1,0,844910.05
6450,6.402511801E7,Transporte Rodoviário,360,90,134,1251471.29,1297612.39,46141.1,0,844910.05
6451,6.402511801E7,Transporte Rodoviário,360,150,120,1627544.52,1706857.99,79313.47,0,1459109.85
6457,6.402511801E7,Transporte Rodoviário,360,90,1414,1728151.12,1872471.91,41244.47,103076.32,1162329.96
6458,6.402511801E7,Transporte Rodoviário,360,0,379,882091.96,1060744.58,44603.15,134049.47,1051873.84
6468,6.402511801E7,Transporte Rodoviário,360,60,56,1447467.13,1585709.93,26850.55,111392.25,1585709.93
6469,5104282.62,Transporte Rodoviário,163,0,0,1388033.33,1388033.33,0,0,1327589.79
6470,4922347.48,Transporte Rodoviário,163,0,0,405163.08,405163.08,0,0,342803.58
6471,4922347.48,Transporte Rodoviário,163,0,0,405163.08,405163.08,0,0,342803.58
6472,4922347.48,Transporte Rodoviário,163,0,0,405163.08,405163.08,0,0,342803.58
6476,4922347.48,Transporte Rodoviário,163,0,0,873300.39,873300.39,0,0,839688.29
6477,4922347.48,Transporte Rodoviário,163,0,0,873300.39,873300.39,0,0,839688.29
6478,4062105.17,Transporte Rodoviário,130,240,0,542842.49,542842.49,0,0,479299.6
6483,4279968.56,Transporte Rodoviário,150,0,1669,106859.57,106859.57,0,0,0
6484,4279968.56,Transporte Rodoviário,150,0,1669,106859.57,106859.57,0,0,0
6485,4279968.56,Transporte Rodoviário,150,0,0,148845.48,148845.48,0,0,147651.25
6486,4279968.56,Transporte Rodoviário,150,0,0,145911.69,145911.69,0,0,145911.69
6487,1.91313956E7,Transporte Rodoviário,270,596,0,6000000,6057799.58,458365,-400565.42,6052902.22
6488,6.402511801E7,Transporte Rodoviário,240,120,460,750872.23,1030404.63,92089.8,187442.6,997205.62
6489,4062105.17,Transporte Rodoviário,210,0,0,565550.79,565550.79,0,0,562080.83
6490,4062105.17,Transporte Rodoviário,210,0,0,565550.79,565550.79,0,0,562080.83
6492,4062105.17,Transporte Rodoviário,120,0,0,133360.14,133360.14,0,0,89643.86
6493,4062105.17,Transporte Rodoviário,90,0,0,144239.53,144239.53,0,0,111458.91
6494,4062105.17,Transporte Rodoviário,90,0,0,144239.53,144239.53,0,0,111458.91
6496,4279968.56,Transporte Rodoviário,180,0,0,179733.38,179733.38,0,0,166820.63
6498,6.402511801E7,Transporte Rodoviário,480,90,14,2020747,2656250.37,133102.7,502400.67,2590243.66
6499,6.402511801E7,Transporte Rodoviário,480,90,14,2020747,2656250.37,133102.7,502400.67,2590243.66
6522,6.402511801E7,Transporte Rodoviário,300,0,0,1099348.76,1138172.4,38823.64,0,1060499.68
6523,6.402511801E7,Transporte Rodoviário,300,0,0,1160927.14,1203471.41,42544.27,0,1162131.75
6525,111650686,Transporte Rodoviário,150,0,369,285844.84,293420.26,7575.42,0,258984.85
6526,4279968.56,Transporte Rodoviário,365,730,658,577264.41,637550.65,60286.24,0,591496.02
6527,4279968.56,Transporte Rodoviário,365,1095,391,728034.7,819584.9,91550.2,0,819584.87
6532,6.402511801E7,Transporte Rodoviário,300,0,188,1042217.55,1331665.99,64845.48,224602.96,1289983.74
6533,6.402511801E7,Transporte Rodoviário,300,0,188,1042217.55,1331665.99,64845.48,224602.96,1289983.74
6538,1.234227867E7,Transporte Rodoviário,1460,720,0,4108755.88,5569312.25,610056.37,850500,4419353.15
6541,4922347.48,Transporte Rodoviário,365,730,772,762004.84,769446.09,7441.25,0,286457.41
6546,5104282.62,Transporte Rodoviário,365,1460,149,581505.36,1269059.76,106049.04,581505.36,1037047.07
6547,4062105.17,Transporte Rodoviário,365,730,214,739777.7,790171.85,50394.15,0,649058.59
6550,6.402511801E7,Transporte Rodoviário,300,0,395,1683978.72,2078863.55,208852.68,186032.15,2054811.77
6551,6.402511801E7,Transporte Rodoviário,300,0,395,1683978.72,2078863.55,208852.68,186032.15,2054811.77
6556,1.234227867E7,Transporte Rodoviário,1080,365,434,5349845.12,6772966.42,130287.08,1292834.22,2340810.83
6562,4328455.28,Transporte Rodoviário,1460,705,302,3185194.6,4328455.28,505784.88,637475.8,4042265.6
6563,4328455.28,Transporte Rodoviário,1460,705,302,3185194.6,4328455.28,505784.88,637475.8,4042265.6
6564,4328455.28,Transporte Rodoviário,1460,705,302,3185194.6,4328455.28,505784.88,637475.8,4042265.6
6565,4328455.28,Transporte Rodoviário,1460,705,302,3185194.6,4328455.28,505784.88,637475.8,4042265.6
6566,4328455.28,Transporte Rodoviário,1460,705,302,3185194.6,4328455.28,505784.88,637475.8,4042265.6
6567,4328455.28,Transporte Rodoviário,1460,705,302,3185194.6,4328455.28,505784.88,637475.8,4042265.6
6582,6.402511801E7,Transporte Rodoviário,300,0,127,1012113.3,1197929.37,40166.58,145649.49,1197929.37
6583,6.402511801E7,Transporte Rodoviário,300,0,127,1012113.3,1197929.37,40166.58,145649.49,1197929.37
6594,4.651087045E7,Transporte Rodoviário,240,90,0,666907.12,673111.95,6204.83,0,673111.93
6595,4.651087045E7,Transporte Rodoviário,240,90,0,666907.12,673111.95,6204.83,0,673111.93
6605,6.402511801E7,Transporte Rodoviário,360,120,79,3630785.59,4315590.15,164162.92,520641.64,4278291.34
6606,6.402511801E7,Transporte Rodoviário,360,120,79,3630785.59,4315590.15,164162.92,520641.64,4278291.34
6607,6.402511801E7,Transporte Rodoviário,360,120,79,3630785.59,4315590.15,164162.92,520641.64,4278291.34
6608,6.402511801E7,Transporte Rodoviário,360,120,79,3630785.59,4315590.15,164162.92,520641.64,4278291.34
6612,1.147975718E7,Transporte Rodoviário,488,1055,1349,3127381.15,3901675.53,257043.55,517250.83,3249448.05
6613,1.147975718E7,Transporte Rodoviário,488,1055,1349,3127381.15,3901675.53,257043.55,517250.83,3249448.05
6614,1.147975718E7,Transporte Rodoviário,488,1055,1349,3127381.15,3901675.53,257043.55,517250.83,3249448.05
6617,3.37077539E7,Transporte Rodoviário,578,365,14,2492353.44,2667647.51,175294.23,-0.16,2667647.5
6619,6.402511801E7,Transporte Rodoviário,360,598,141,4263961.85,5785943.25,455990.95,1065990.45,5763608.18
6620,3.37077539E7,Transporte Rodoviário,540,0,82,2770115.66,3028358.65,258242.99,0,1542209.82
6621,4.651087045E7,Transporte Rodoviário,760,701,0,3876866.9,4464135.14,587268.32,-0.08,4464135.14
6656,3.37077539E7,Transporte Rodoviário,540,723,193,2.09290474E7,2.791390252E7,3131187.93,3853667.19,2.661943689E7
6657,1.775730869E7,Transporte Rodoviário,487,180,102,1299855.3,1910516.95,295850.93,314810.72,1910503.94
6665,1.775730869E7,Transporte Rodoviário,450,636,421,1.308558079E7,1.463917054E7,2679871.46,2865919.76,1.463917054E7
6674,4.651087045E7,Transporte Rodoviário,180,420,99,8550025.91,1.148277052E7,1248614.3,1684130.31,1.144629507E7
6698,4.973029968E7,Transporte Rodoviário,1826,1491,0,2.333700074E7,4.973029968E7,7754407,18638891.94,4.747635904E7
6707,3.7514800577E8,Transporte Rodoviário,1260,937,24,1.5487965129E8,6.300887209E7,10838872.8,8538712.29,6.300887209E7
6708,1.91313956E7,Transporte Rodoviário,1157,254,1056,1558873.3,2370137.73,421723.38,389541.05,2369527.23
